ParName   Value   Gradient
log_F_devs_fish1(1984)    -0.541981 -8.14128e-07
log_F_devs_fish1(1985)    -0.374269  6.27331e-07
log_F_devs_fish1(1986)     0.136102  5.55103e-07
log_F_devs_fish1(1987)     0.426792 -6.10186e-07
log_F_devs_fish1(1988)      0.57477  -1.6794e-06
log_F_devs_fish1(1989)     0.649071 -9.74549e-08
log_F_devs_fish1(1990)     0.674746  9.43333e-07
log_F_devs_fish1(1991)     0.641632  1.00757e-06
log_F_devs_fish1(1992)     0.584534 -3.63305e-07
log_F_devs_fish1(1993)     0.692003 -1.02717e-08
log_F_devs_fish1(1994)     0.643253  1.92514e-07
log_F_devs_fish1(1995)     0.568619  5.99103e-08
log_F_devs_fish1(1996)     0.414464 -3.57284e-07
log_F_devs_fish1(1997)     0.317638 -4.05841e-07
log_F_devs_fish1(1998)     0.326473 -4.62548e-07
log_F_devs_fish1(1999)     0.270074 -1.28921e-06
log_F_devs_fish1(2000)     0.484717 -6.16071e-07
log_F_devs_fish1(2001)     0.295363 -1.76013e-06
log_F_devs_fish1(2002)     0.285212  1.40866e-06
log_F_devs_fish1(2003)     0.453762 -1.11548e-06
log_F_devs_fish1(2004)     0.475598 -3.90096e-07
log_F_devs_fish1(2005)     0.385512 -2.98935e-08
log_F_devs_fish1(2006)     0.395026 -9.23687e-07
log_F_devs_fish1(2007)     0.451283  5.99205e-07
log_F_devs_fish1(2008)      0.40485  1.11747e-07
log_F_devs_fish1(2009)     0.366637  5.17059e-08
log_F_devs_fish1(2010)     0.328105  9.81799e-08
log_F_devs_fish1(2011)     0.492403  4.13955e-07
log_F_devs_fish1(2012)     0.594501   1.3888e-06
log_F_devs_fish1(2013)     0.590491 -4.33273e-07
log_F_devs_fish1(2014)     0.436264  7.19132e-08
log_F_devs_fish1(2015)     0.436495 -3.16184e-07
log_F_devs_fish1(2016)     0.399856  1.34295e-06
log_F_devs_fish1(2017)     0.465485  8.80499e-07
log_F_devs_fish1(2018)     0.356636 -7.29585e-07
log_F_devs_fish1(2019)      0.22105 -7.90484e-07
log_F_devs_fish1(2020)   -0.0379012  7.12801e-07
log_F_devs_fish1(2021)     0.113008 -7.09746e-07
log_F_devs_fish1(2022)     0.344538 -4.62662e-07
log_F_devs_fish1(2023)     0.176243 -9.29017e-07
log_avg_F_fish3     -4.09318 -3.68523e-05
log_F_devs_fish3(1963)    0.0357121  -1.1972e-06
log_F_devs_fish3(1964)    -0.410177  3.84336e-07
log_F_devs_fish3(1965)     0.246132 -1.26698e-06
log_F_devs_fish3(1966)     0.649842 -3.86001e-07
log_F_devs_fish3(1967)     0.905689  3.45272e-07
log_F_devs_fish3(1968)      1.16988 -9.95141e-08
log_F_devs_fish3(1969)        1.271 -1.18631e-07
log_F_devs_fish3(1970)     0.961486 -1.07477e-06
log_F_devs_fish3(1971)       1.3195 -6.44159e-07
log_F_devs_fish3(1972)       1.5692  4.05991e-07
log_F_devs_fish3(1973)      1.07125  1.97425e-07
