ParName   Value   Gradient
log_F_devs_fish1(1985)   -0.0874908  -7.9512e-08
log_F_devs_fish1(1986)     0.362342 -3.84036e-08
log_F_devs_fish1(1987)     0.598748 -1.59565e-07
log_F_devs_fish1(1988)     0.704696  8.66304e-07
log_F_devs_fish1(1989)     0.720773 -6.55381e-07
log_F_devs_fish1(1990)     0.712769 -9.02957e-07
log_F_devs_fish1(1991)     0.652666  -9.4424e-07
log_F_devs_fish1(1992)     0.587584 -5.03776e-07
log_F_devs_fish1(1993)     0.710265 -6.56865e-08
log_F_devs_fish1(1994)     0.683388  2.14305e-07
log_F_devs_fish1(1995)     0.459914  5.40946e-07
log_F_devs_fish1(1996)     0.359228  6.07636e-07
log_F_devs_fish1(1997)     0.294424  1.10665e-06
log_F_devs_fish1(1998)     0.316984  1.12291e-06
log_F_devs_fish1(1999)     0.286492  2.67307e-07
log_F_devs_fish1(2000)     0.465336  9.10545e-07
log_F_devs_fish1(2001)     0.357716 -3.97416e-07
log_F_devs_fish1(2002)     0.356716  3.23012e-07
log_F_devs_fish1(2003)     0.493145   1.4588e-07
log_F_devs_fish1(2004)     0.530319    1.615e-06
log_F_devs_fish1(2005)     0.421299   1.3016e-06
log_F_devs_fish1(2006)      0.38464  2.94296e-07
log_F_devs_fish1(2007)     0.442483 -6.11198e-07
log_F_devs_fish1(2008)     0.394908 -5.29485e-07
log_F_devs_fish1(2009)     0.338998 -8.33143e-07
log_F_devs_fish1(2010)      0.29388 -4.72024e-07
log_F_devs_fish1(2011)     0.402346  3.40949e-08
log_F_devs_fish1(2012)     0.481425 -5.87056e-07
log_F_devs_fish1(2013)     0.485758 -1.01688e-06
log_F_devs_fish1(2014)     0.351678 -5.30897e-07
log_F_devs_fish1(2015)     0.353985 -1.13909e-06
log_F_devs_fish1(2016)     0.230958 -1.64715e-07
log_F_devs_fish1(2017)     0.238294  1.06302e-06
log_F_devs_fish1(2018)    0.0964306 -4.51584e-07
log_F_devs_fish1(2019)   -0.0891659  1.04897e-06
log_F_devs_fish1(2020)    -0.388944  1.01604e-06
log_F_devs_fish1(2021)    -0.193041 -1.56919e-06
log_F_devs_fish1(2022)  -0.00510065  7.64694e-07
log_F_devs_fish1(2023)    -0.168015 -2.74088e-07
log_avg_F_fish3     -4.20385 -5.28786e-06
log_F_devs_fish3(1963)     0.134852 -3.27495e-07
log_F_devs_fish3(1964)    -0.344937  5.39595e-07
log_F_devs_fish3(1965)     0.250062  1.56366e-07
log_F_devs_fish3(1966)     0.605836  3.42043e-07
log_F_devs_fish3(1967)     0.828932 -4.72578e-07
log_F_devs_fish3(1968)      1.07534  1.50044e-07
log_F_devs_fish3(1969)      1.17533  1.09083e-07
log_F_devs_fish3(1970)      0.88135  2.88447e-07
log_F_devs_fish3(1971)      1.25059  3.38383e-07
log_F_devs_fish3(1972)      1.51434  2.05627e-07
log_F_devs_fish3(1973)      1.03917  5.37139e-07
log_F_devs_fish3(1974)     0.717607   3.4474e-07
log_F_devs_fish3(1975)     0.482297  7.69132e-07
log_F_devs_fish3(1976)     0.527692  1.25648e-06
log_F_devs_fish3(1977)    -0.280231  9.51226e-07
log_F_devs_fish3(1978)    -0.897078  2.58857e-07
log_F_devs_fish3(1979)    -0.644137  1.66298e-06
log_F_devs_fish3(1980)    -0.370566  1.42932e-07
log_F_devs_fish3(1981)    -0.644345 -5.32777e-07
log_F_devs_fish3(1982)    -0.613484 -1.28254e-06
log_F_devs_fish3(1983)    -0.825697 -9.82871e-07
log_F_devs_fish3(1984)    -0.110328 -1.51346e-06
log_F_devs_fish3(1985)     -1.07243  1.14413e-08
log_F_devs_fish3(1986)     0.424431 -1.51795e-06
log_F_devs_fish3(1987)     0.490876 -1.53908e-06
log_F_devs_fish3(1988)     0.739728  2.10421e-07
log_F_devs_fish3(1989)     0.630696  6.73046e-07
log_F_devs_fish3(1990)     0.307749 -3.62227e-08
log_F_devs_fish3(1991)  -0.00103709  5.23711e-07
log_F_devs_fish3(1992)    0.0210139  9.98849e-07
log_F_devs_fish3(1993)   -0.0550459  5.19513e-07
log_F_devs_fish3(1994)     0.157743   6.5495e-07
log_F_devs_fish3(1995)     0.101705  8.08085e-07
