ParName   Value   Gradient
log_F_devs_fish1(1984)    -0.487691  1.31666e-06
log_F_devs_fish1(1985)    -0.317674  2.29146e-08
log_F_devs_fish1(1986)     0.162905 -8.89491e-07
log_F_devs_fish1(1987)     0.447523  3.15271e-06
log_F_devs_fish1(1988)     0.591518  2.70504e-06
log_F_devs_fish1(1989)     0.642537  1.85799e-07
log_F_devs_fish1(1990)     0.663454 -1.94189e-06
log_F_devs_fish1(1991)     0.635575  -1.3243e-06
log_F_devs_fish1(1992)     0.570549 -2.70617e-06
log_F_devs_fish1(1993)     0.685343 -9.00554e-07
log_F_devs_fish1(1994)     0.627324  3.58313e-06
log_F_devs_fish1(1995)     0.524635  1.63359e-06
log_F_devs_fish1(1996)     0.416236   1.0574e-07
log_F_devs_fish1(1997)     0.342309  3.03461e-06
log_F_devs_fish1(1998)     0.351661  4.44004e-06
log_F_devs_fish1(1999)     0.304463  2.17199e-06
log_F_devs_fish1(2000)     0.470171  2.09989e-06
log_F_devs_fish1(2001)     0.348662  1.73153e-06
log_F_devs_fish1(2002)     0.358971 -2.21353e-06
log_F_devs_fish1(2003)     0.493699  5.73906e-06
log_F_devs_fish1(2004)     0.525073  4.39206e-06
log_F_devs_fish1(2005)     0.438733 -3.44599e-07
log_F_devs_fish1(2006)       0.4186 -2.04056e-07
log_F_devs_fish1(2007)      0.48171 -6.81515e-07
log_F_devs_fish1(2008)     0.438478 -7.91981e-07
log_F_devs_fish1(2009)     0.380321 -3.69107e-06
log_F_devs_fish1(2010)     0.330825  3.36966e-06
log_F_devs_fish1(2011)     0.433931 -1.66385e-06
log_F_devs_fish1(2012)     0.504254  8.20068e-07
log_F_devs_fish1(2013)     0.506437  2.33761e-06
log_F_devs_fish1(2014)     0.367629 -3.59794e-06
log_F_devs_fish1(2015)     0.363831  1.59015e-06
log_F_devs_fish1(2016)     0.232006  9.91022e-07
log_F_devs_fish1(2017)     0.254319  -1.3169e-06
log_F_devs_fish1(2018)     0.147884  4.33942e-07
log_F_devs_fish1(2019)  -0.00706344  2.61268e-06
log_F_devs_fish1(2020)    -0.232054 -4.54516e-06
log_F_devs_fish1(2021)   -0.0285433 -3.28616e-07
log_F_devs_fish1(2022)     0.124872  8.37468e-07
log_F_devs_fish1(2023)   -0.0583262  -1.5842e-06
log_avg_F_fish3     -4.30717  0.000109421
log_F_devs_fish3(1963)     0.143078  5.66405e-07
log_F_devs_fish3(1964)    -0.312532  1.14454e-06
log_F_devs_fish3(1965)     0.333517  2.17293e-06
log_F_devs_fish3(1966)     0.727368  1.44985e-06
log_F_devs_fish3(1967)     0.974926  2.42924e-06
log_F_devs_fish3(1968)       1.2333  9.16517e-07
log_F_devs_fish3(1969)      1.33082  9.27099e-07
log_F_devs_fish3(1970)      1.01927  1.23341e-06
log_F_devs_fish3(1971)      1.37776  1.42525e-07
log_F_devs_fish3(1972)       1.6268  1.10748e-06
log_F_devs_fish3(1973)      1.12722  1.26196e-06
log_F_devs_fish3(1974)     0.788639 -1.06087e-08
log_F_devs_fish3(1975)     0.543683   5.1293e-07
log_F_devs_fish3(1976)     0.591791  4.38609e-07
log_F_devs_fish3(1977)    -0.230264 -5.37224e-07
log_F_devs_fish3(1978)    -0.875267  5.44583e-07
log_F_devs_fish3(1979)    -0.618086  -1.4526e-06
log_F_devs_fish3(1980)    -0.380137  3.49404e-06
log_F_devs_fish3(1981)    -0.695039  8.88947e-07
log_F_devs_fish3(1982)    -0.686638  2.79609e-06
log_F_devs_fish3(1983)    -0.917855  1.71637e-06
log_F_devs_fish3(1984)    -0.156576  2.97088e-06
log_F_devs_fish3(1985)     -1.14718  1.96739e-06
log_F_devs_fish3(1986)     0.410198 -2.27707e-06
log_F_devs_fish3(1987)      0.48061 -5.59488e-07
log_F_devs_fish3(1988)     0.733425 -1.22248e-06
log_F_devs_fish3(1989)     0.614962  1.39628e-06
log_F_devs_fish3(1990)     0.274064  -1.2175e-06
log_F_devs_fish3(1991)   -0.0455262  -2.2475e-06
log_F_devs_fish3(1992)   -0.0284004 -1.90001e-06
log_F_devs_fish3(1993)    -0.110011 -6.64032e-07
log_F_devs_fish3(1994)     0.106222 -4.80906e-07
log_F_devs_fish3(1995)    0.0410312  2.40028e-07
log_F_devs_fish3(1996)   -0.0809386 -5.33006e-07
log_F_devs_fish3(1997)    -0.332754   3.0619e-08
log_F_devs_fish3(1998)    -0.400603 -1.93852e-06
log_F_devs_fish3(1999)    -0.116008  -1.9167e-06
log_F_devs_fish3(2000)    -0.116512 -1.01605e-06
log_F_devs_fish3(2001)    -0.262925 -1.16183e-06
log_F_devs_fish3(2002)    -0.076774 -1.56064e-06
log_F_devs_fish3(2003)    -0.210436 -3.73754e-06
log_F_devs_fish3(2004)    -0.462705 -6.20482e-07
log_F_devs_fish3(2005)    -0.538424 -9.18251e-07
log_F_devs_fish3(2006)    -0.750065  4.77741e-06
log_F_devs_fish3(2007)    -0.727933 -5.37922e-06
log_F_devs_fish3(2008)    -0.777921 -1.87915e-06
log_F_devs_fish3(2009)    -0.790512 -3.64129e-07
log_F_devs_fish3(2010)    -0.810093 -4.72296e-07
log_F_devs_fish3(2011)    -0.626073  9.16499e-07
log_F_devs_fish3(2012)    -0.666263  2.82067e-07
log_F_devs_fish3(2013)    -0.691959 -1.16772e-06
log_F_devs_fish3(2014)    -0.659826 -1.03364e-06
log_F_devs_fish3(2015)    -0.560339 -2.30816e-07
log_F_devs_fish3(2016)    -0.378794 -2.22157e-06
log_F_devs_fish3(2017)    0.0765433 -1.92621e-06
log_F_devs_fish3(2018)     0.413925  6.73127e-07
log_F_devs_fish3(2019)     0.480141  4.40528e-07
log_F_devs_fish3(2020)     0.635878 -2.61032e-06
log_F_devs_fish3(2021)    0.0268466  3.70073e-08
log_F_devs_fish3(2022)   -0.0106491 -3.42636e-08
log_F_devs_fish3(2023)     0.140004 -3.63212e-07
log_q_srv1       1.9359 -0.000120001
log_q_srv2      1.64195  4.52219e-05
log_q_srv6      1.42665  4.63635e-06
log_q_srv7    -0.163427  5.37047e-06
log_q_srv8     -6.56981   -7.516e-05
log_q_LL_fish_recent     -7.20943 -9.59209e-06
log_a50_fish3_f      2.08377 -8.43056e-06
log_delta_fish3_f       2.0785   2.2922e-05
log_a50_fish3_m      1.92942  2.01306e-06
log_a50_fish4_f      1.00438 -9.35922e-06
log_delta_fish4_f     0.968339 -1.25235e-06
log_a50_fish4_m      1.03866 -1.43461e-05
log_delta_fish4_m     0.784909 -2.46324e-06
log_a50_fish5_f     0.563327 -3.11235e-06
log_delta_fish5_f      1.13618  2.22025e-07
log_a50_fish5_m      1.00125 -4.08075e-07
log_delta_fish5_m    -0.271794 -1.51441e-06
log_a50_srv1_f     0.820788    2.464e-05
log_delta_srv1_f     0.884789  3.65746e-06
log_a50_srv1_m       1.1362  2.02072e-05
log_delta_srv1_m    0.0384769  4.52164e-06
log_a50_srv7_f    -0.871179 -1.56569e-06
log_a50_srv7_m     -1.09954 -2.18075e-06
log_a50_srv10_f     0.470468 -4.02812e-06
log_delta_srv10_f      1.24515  2.67849e-07
log_a50_srv10_m     0.695723 -8.91405e-07
log_delta_srv10_m     0.621465 -1.69994e-06
