ParName   Value   Gradient
log_rec_dev(1978)     -0.99557 -4.04002e-06
log_rec_dev(1979)    0.0355649 -5.91197e-06
log_rec_dev(1980)      1.60708  3.06699e-06
log_rec_dev(1981)     0.664343 -2.72221e-06
log_rec_dev(1982)     0.156105 -4.54888e-06
log_rec_dev(1983)      1.29992 -1.04783e-06
log_rec_dev(1984)     0.863727 -1.47166e-06
log_rec_dev(1985)    -0.870939 -5.86645e-06
log_rec_dev(1986)   -0.0664128  3.97648e-06
log_rec_dev(1987)   -0.0467206 -5.69281e-06
log_rec_dev(1988)     -1.49038 -5.53065e-06
log_rec_dev(1989)     -1.15908 -1.18831e-05
log_rec_dev(1990)    -0.122549 -9.78579e-06
log_rec_dev(1991)     0.373373  -2.3708e-05
log_rec_dev(1992)     -1.00413 -7.59377e-06
log_rec_dev(1993)     0.733034 -1.42013e-05
log_rec_dev(1994)    -0.676187 -5.49531e-06
log_rec_dev(1995)    -0.654593  -3.6971e-06
log_rec_dev(1996)    0.0189303 -1.27527e-06
log_rec_dev(1997)     0.518009  3.76169e-06
log_rec_dev(1998)    -0.324711  1.13799e-06
log_rec_dev(1999)       1.0494  2.37554e-05
log_rec_dev(2000)    0.0629822  1.21906e-05
log_rec_dev(2001)    0.0622127  1.49473e-05
log_rec_dev(2002)      1.25609  4.79103e-05
log_rec_dev(2003)    -0.136565  6.32615e-06
log_rec_dev(2004)    -0.196881  6.43445e-07
log_rec_dev(2005)    -0.080929 -6.43065e-07
log_rec_dev(2006)    -0.450453  2.35161e-06
log_rec_dev(2007)    -0.394442  8.30769e-07
log_rec_dev(2008)   -0.0878904  2.25341e-06
log_rec_dev(2009)    0.0296099  1.79893e-06
log_rec_dev(2010)     0.509674  3.29484e-06
log_rec_dev(2011)    -0.908075  -4.2893e-06
log_rec_dev(2012)   -0.0417756 -4.30188e-07
log_rec_dev(2013)     -1.52304 -3.34224e-06
log_rec_dev(2014)    -0.110925 -8.44913e-07
log_rec_dev(2015)     0.198414   1.0593e-06
log_rec_dev(2016)      1.79639  1.17888e-05
log_rec_dev(2017)     0.601861  7.76077e-08
log_rec_dev(2018)      2.53013  3.72102e-05
log_rec_dev(2019)      1.55288  4.45657e-06
log_rec_dev(2020)      1.07633  4.81158e-07
log_rec_dev(2021)      1.80431  1.21793e-06
log_rec_dev(2022)    -0.489906 -3.64229e-06
log_mean_rec      3.26005  0.000190006
logm      -2.3026 -5.51061e-05
log_avg_F_fish1     -3.23394  2.85519e-05
log_F_devs_fish1(1960)     -2.01968  2.21269e-06
log_F_devs_fish1(1961)    -0.388976  1.91523e-06
log_F_devs_fish1(1962)     0.124473  1.76702e-07
log_F_devs_fish1(1963)    -0.751852  1.62699e-06
log_F_devs_fish1(1964)     -1.89827  3.56797e-06
log_F_devs_fish1(1965)     -3.18615  2.87125e-06
log_F_devs_fish1(1966)     -1.79255  2.38129e-06
log_F_devs_fish1(1967)     -1.77981  2.03173e-06
log_F_devs_fish1(1968)    -0.751748 -7.82523e-08
log_F_devs_fish1(1969)    -0.428793  5.58532e-07
log_F_devs_fish1(1970)   -0.0242226 -2.16178e-06
log_F_devs_fish1(1971)    0.0261414 -1.62584e-06
log_F_devs_fish1(1972)     0.304124 -2.04069e-06
log_F_devs_fish1(1973)     0.171851  1.82264e-07
log_F_devs_fish1(1974)     0.330453 -1.66696e-06
log_F_devs_fish1(1975)     0.308251 -5.50036e-07
log_F_devs_fish1(1976)     0.466853 -1.73642e-06
log_F_devs_fish1(1977)     0.239042  -6.5979e-07
log_F_devs_fish1(1978)    -0.430828 -1.07134e-06
log_F_devs_fish1(1979)    -0.268871 -2.99342e-07
log_F_devs_fish1(1980)    -0.459031 -5.35592e-07
log_F_devs_fish1(1981)    -0.195706  4.07122e-07
log_F_devs_fish1(1982)    -0.269479  1.79511e-06
log_F_devs_fish1(1983)    -0.320906  2.63857e-06
log_F_devs_fish1(1984)     -0.35919  9.39651e-07
log_F_devs_fish1(1985)    -0.176641  1.44537e-06
log_F_devs_fish1(1986)     0.273902 -1.64997e-07
log_F_devs_fish1(1987)     0.509673  6.26833e-07
log_F_devs_fish1(1988)     0.611095  1.54779e-06
log_F_devs_fish1(1989)     0.617623 -5.02982e-07
log_F_devs_fish1(1990)     0.603145  1.64464e-06
log_F_devs_fish1(1991)     0.547645 -5.13172e-07
log_F_devs_fish1(1992)     0.482793  1.00336e-06
log_F_devs_fish1(1993)     0.605925  1.26651e-06
log_F_devs_fish1(1994)     0.572401  9.35046e-07
log_F_devs_fish1(1995)     0.457002   -1.277e-07
log_F_devs_fish1(1996)     0.344556 -9.88995e-07
log_F_devs_fish1(1997)     0.232494 -5.26023e-07
log_F_devs_fish1(1998)     0.247487 -9.55163e-07
log_F_devs_fish1(1999)     0.216567 -5.58702e-07
log_F_devs_fish1(2000)     0.412262 -1.65656e-06
log_F_devs_fish1(2001)     0.293268 -3.86719e-06
log_F_devs_fish1(2002)     0.267519  -3.7115e-06
log_F_devs_fish1(2003)     0.405302  -1.8876e-06
log_F_devs_fish1(2004)     0.493975 -7.23628e-07
log_F_devs_fish1(2005)     0.375032 -1.17771e-06
log_F_devs_fish1(2006)     0.350666  2.21131e-07
log_F_devs_fish1(2007)     0.397095 -1.43117e-06
log_F_devs_fish1(2008)        0.338 -1.04522e-06
log_F_devs_fish1(2009)     0.302586  -1.9561e-06
log_F_devs_fish1(2010)     0.276016 -4.58434e-07
log_F_devs_fish1(2011)     0.441504  1.64085e-08
log_F_devs_fish1(2012)     0.573627 -8.85298e-07
log_F_devs_fish1(2013)     0.560201 -1.72936e-06
log_F_devs_fish1(2014)     0.402376 -3.18136e-07
log_F_devs_fish1(2015)     0.372865 -1.57193e-06
log_F_devs_fish1(2016)     0.288262 -1.93622e-08
log_F_devs_fish1(2017)     0.334193  1.42931e-07
log_F_devs_fish1(2018)     0.202449 -5.07217e-07
log_F_devs_fish1(2019)    0.0733386 -6.92813e-07
log_F_devs_fish1(2020)     -0.19021 -4.14168e-07
log_F_devs_fish1(2021)   -0.0369989 -1.64493e-06
log_F_devs_fish1(2022)     0.204018  5.75784e-07
log_F_devs_fish1(2023)    0.0718554  8.95403e-07
log_avg_F_fish3      -4.4388  9.04143e-05
log_F_devs_fish3(1963)     0.175999  3.21706e-06
log_F_devs_fish3(1964)    -0.284165  2.29794e-06
log_F_devs_fish3(1965)     0.330444 -1.63897e-06
log_F_devs_fish3(1966)     0.699992  -2.7004e-06
log_F_devs_fish3(1967)     0.928603 -2.86066e-06
log_F_devs_fish3(1968)      1.17171 -2.04298e-06
log_F_devs_fish3(1969)      1.26058  -1.7501e-06
log_F_devs_fish3(1970)     0.950611  -1.2553e-06
log_F_devs_fish3(1971)      1.30183 -2.56483e-06
log_F_devs_fish3(1972)      1.54417 -7.57287e-07
log_F_devs_fish3(1973)      1.04896    4.833e-07
log_F_devs_fish3(1974)     0.713308 -5.48402e-07
log_F_devs_fish3(1975)     0.465575 -3.24244e-07
log_F_devs_fish3(1976)     0.496733 -7.16413e-07
log_F_devs_fish3(1977)    -0.326766  1.28947e-06
log_F_devs_fish3(1978)     -0.95819 -5.47834e-08
log_F_devs_fish3(1979)    -0.708911 -1.21242e-06
log_F_devs_fish3(1980)     -0.43698 -5.37325e-07
log_F_devs_fish3(1981)    -0.689134  5.48336e-07
log_F_devs_fish3(1982)    -0.633927  2.46362e-07
log_F_devs_fish3(1983)    -0.818531  4.59462e-07
log_F_devs_fish3(1984)    -0.078087   6.4459e-07
log_F_devs_fish3(1985)     -1.03251 -2.12704e-07
log_F_devs_fish3(1986)     0.457102 -2.35709e-07
log_F_devs_fish3(1987)     0.503592   1.2777e-06
log_F_devs_fish3(1988)      0.72324 -8.65664e-07
log_F_devs_fish3(1989)     0.577769  -2.0738e-07
log_F_devs_fish3(1990)     0.220386  2.89899e-07
log_F_devs_fish3(1991)    -0.109866  4.04438e-07
log_F_devs_fish3(1992)   -0.0987361  5.52501e-07
log_F_devs_fish3(1993)    -0.174141  7.85482e-07
log_F_devs_fish3(1994)    0.0441531  5.08498e-08
log_F_devs_fish3(1995)  -0.00915196   9.4822e-08
log_F_devs_fish3(1996)    -0.140438  1.62631e-07
log_F_devs_fish3(1997)    -0.397252 -3.23384e-07
log_F_devs_fish3(1998)    -0.448481 -9.25059e-07
log_F_devs_fish3(1999)    -0.169213   -1.191e-06
log_F_devs_fish3(2000)    -0.135751 -1.17536e-06
log_F_devs_fish3(2001)    -0.305686 -1.54609e-07
log_F_devs_fish3(2002)    -0.147568  1.04778e-06
log_F_devs_fish3(2003)     -0.25003  4.98259e-07
log_F_devs_fish3(2004)    -0.455747  7.75274e-07
log_F_devs_fish3(2005)    -0.541943  6.71168e-07
log_F_devs_fish3(2006)    -0.719027  7.26533e-07
log_F_devs_fish3(2007)    -0.704553  1.13174e-06
log_F_devs_fish3(2008)    -0.757367 -1.22892e-06
log_F_devs_fish3(2009)     -0.74961 -1.15024e-06
log_F_devs_fish3(2010)    -0.745212  8.88767e-07
log_F_devs_fish3(2011)    -0.508854 -7.56266e-07
log_F_devs_fish3(2012)    -0.498401  4.25609e-07
log_F_devs_fish3(2013)    -0.544861 -1.42645e-06
log_F_devs_fish3(2014)    -0.541976  7.02575e-07
log_F_devs_fish3(2015)    -0.469113 -1.09185e-06
log_F_devs_fish3(2016)    -0.280303 -1.72856e-06
log_F_devs_fish3(2017)     0.123555 -1.24968e-07
log_F_devs_fish3(2018)     0.419887 -5.61003e-07
log_F_devs_fish3(2019)     0.485378  9.66191e-07
log_F_devs_fish3(2020)     0.657328   1.2527e-06
log_F_devs_fish3(2021)    0.0733528   3.1783e-06
log_F_devs_fish3(2022)      0.15538  2.51825e-06
log_F_devs_fish3(2023)     0.340839  4.73852e-07
log_q_srv1      1.74057  2.83253e-05
log_q_srv2      1.38631 -4.30048e-05
log_q_srv6      1.30081  3.30359e-05
log_q_srv7    -0.187602  1.02565e-05
log_q_srv8      -6.6972  2.35243e-05
log_q_LL_fish_recent     -7.23749  9.99936e-06
log_a50_fish1_f      1.22807 -5.12171e-06
log_delta_fish1_f    -0.564134  2.57048e-06
log_a50_fish1_m      1.52681 -2.09614e-06
log_delta_fish1_m    -0.211334 -1.08922e-06
log_a50_fish3_f      1.86621  -3.1307e-06
log_delta_fish3_f      1.90029   1.2012e-05
log_a50_fish3_m      2.54484 -9.26344e-06
log_delta_fish3_m      2.66445  1.00793e-05
log_a50_fish4_f      1.16303 -3.11433e-06
log_delta_fish4_f     0.834069  2.58168e-07
log_a50_fish4_m       1.3183   4.1023e-06
log_delta_fish4_m     0.298444 -1.45152e-07
log_a50_fish5_f     0.869383 -3.48325e-06
log_delta_fish5_f     0.846787 -8.25955e-07
log_a50_fish5_m      1.22689  1.28197e-06
log_delta_fish5_m    0.0085755  1.33693e-06
log_a50_srv1_f      1.08626 -1.45166e-05
log_delta_srv1_f     0.640785  -4.3499e-06
log_a50_srv1_m     0.945933  5.06034e-06
log_delta_srv1_m     0.908129  1.57507e-06
log_a50_srv2_f     0.802763  3.88736e-06
log_a50_srv2_m     0.780716  5.67731e-06
log_a50_srv7_f    -0.377327 -2.28983e-06
log_a50_srv7_m     -1.32634 -2.97849e-06
log_a50_srv10_f      0.72227  -6.7338e-06
log_delta_srv10_f     0.988194 -1.24877e-06
log_a50_srv10_m     0.686247 -2.86606e-06
log_delta_srv10_m      0.98043 -4.16412e-07
